,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002061,0.004639,0.0,9e-06,0.000188,0.002004,0.044694
dr-ibt,500.0,0.00456,0.008178,0.0,0.000458,0.001859,0.005288,0.083391
dr-ibt (tau=0),500.0,0.007855,0.011515,0.0,0.000834,0.00339,0.009866,0.079414
dm,500.0,0.340749,0.041616,0.193197,0.312286,0.34022,0.368907,0.466302
dr,500.0,0.013544,0.017963,0.0,0.001462,0.006308,0.018727,0.114348
mrdr,500.0,0.007427,0.010461,0.0,0.000716,0.003334,0.008853,0.070493
dr-os (oracle),500.0,0.013338,0.017556,0.0,0.001539,0.006419,0.018874,0.116016
dr-os,500.0,0.013443,0.017821,0.0,0.001539,0.006419,0.018874,0.116016
switch-dr (oracle),500.0,0.009982,0.015766,0.0,0.000757,0.003345,0.012151,0.114348
switch-dr,500.0,0.013544,0.017963,0.0,0.001462,0.006308,0.018727,0.114348
