,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002136,0.005281,0.0,1.8e-05,0.000252,0.001572,0.048654
dr-ibt,500.0,0.005136,0.00936,0.0,0.000444,0.002032,0.005724,0.103093
dr-ibt (tau=0),500.0,0.007249,0.010366,1e-06,0.000763,0.003457,0.009236,0.075688
dm,500.0,0.328202,0.039965,0.210507,0.300197,0.330292,0.355042,0.478783
dr,500.0,0.015716,0.021101,0.0,0.001937,0.007357,0.021682,0.138638
mrdr,500.0,0.007346,0.009697,0.0,0.00085,0.003414,0.010321,0.053537
dr-os (oracle),500.0,0.015374,0.020618,0.0,0.002155,0.007429,0.020552,0.138941
dr-os,500.0,0.015418,0.020762,0.0,0.002155,0.007429,0.020552,0.138941
switch-dr (oracle),500.0,0.010566,0.01743,0.0,0.000784,0.004144,0.013309,0.137199
switch-dr,500.0,0.015716,0.021101,0.0,0.001937,0.007357,0.021682,0.138638
