,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002331,0.005709,0.0,1.1e-05,0.000151,0.001888,0.079583
dr-ibt,500.0,0.004847,0.007283,0.0,0.000438,0.002132,0.006148,0.062958
dr-ibt (tau=0),500.0,0.008128,0.012682,0.0,0.000789,0.003249,0.009222,0.097218
dm,500.0,0.339572,0.043513,0.212103,0.308328,0.338776,0.369413,0.484712
dr,500.0,0.015379,0.022222,1e-06,0.00202,0.007389,0.020244,0.234131
mrdr,500.0,0.007873,0.010288,0.0,0.000864,0.004289,0.010957,0.085559
dr-os (oracle),500.0,0.014863,0.019712,0.0,0.002148,0.007215,0.019811,0.129512
dr-os,500.0,0.015259,0.021878,0.0,0.002148,0.007215,0.019811,0.223217
switch-dr (oracle),500.0,0.010724,0.017324,0.0,0.000901,0.003994,0.012893,0.12796
switch-dr,500.0,0.015379,0.022222,1e-06,0.00202,0.007389,0.020244,0.234131
