,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.043348,0.037763,0.0,0.012681,0.031513,0.063247,0.16527
dr-ibt,500.0,0.04522,0.040713,1e-05,0.014687,0.034387,0.062857,0.220615
dr-ibt (tau=0),500.0,0.147663,0.033964,0.062786,0.125628,0.144374,0.166864,0.278011
dm,500.0,0.181732,0.034529,0.078769,0.159051,0.177749,0.202749,0.306838
dr,500.0,0.046195,0.038512,0.0,0.01559,0.036667,0.067874,0.221139
mrdr,500.0,0.046834,0.041787,0.0,0.014347,0.036596,0.069081,0.220184
dr-os (oracle),500.0,0.045838,0.039246,0.0,0.016789,0.037141,0.067369,0.228249
dr-os,500.0,0.045956,0.039788,0.0,0.016789,0.037141,0.067369,0.24597
switch-dr (oracle),500.0,0.042742,0.036529,0.0,0.012703,0.034785,0.062244,0.186611
switch-dr,500.0,0.044439,0.037879,7.7e-05,0.013383,0.035625,0.064408,0.186611
