,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000449,0.001404,0.0,2e-06,1.6e-05,0.000281,0.02337
dr-ibt,500.0,0.001695,0.002842,0.0,0.000151,0.000714,0.002172,0.029633
dr-ibt (tau=0),500.0,0.002235,0.002892,0.0,0.000266,0.001151,0.003108,0.028293
dm,500.0,0.364709,0.025962,0.276714,0.347018,0.36589,0.383404,0.43295
dr,500.0,0.005402,0.007879,0.0,0.000565,0.002484,0.007443,0.063683
mrdr,500.0,0.002736,0.003799,0.0,0.000247,0.001333,0.003493,0.024665
dr-os (oracle),500.0,0.005247,0.007654,0.0,0.000497,0.002114,0.007008,0.065462
dr-os,500.0,0.005247,0.007654,0.0,0.000497,0.002114,0.007008,0.065462
switch-dr (oracle),500.0,0.003453,0.005978,0.0,0.000235,0.001257,0.004375,0.063683
switch-dr,500.0,0.005402,0.007879,0.0,0.000565,0.002484,0.007443,0.063683
