,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.034195,0.022619,7e-06,0.017413,0.029926,0.04591,0.144152
dr-ibt,500.0,0.042648,0.026036,5e-06,0.023408,0.037787,0.055178,0.158897
dr-ibt (tau=0),500.0,0.039546,0.026979,0.000141,0.019788,0.03429,0.053281,0.202229
dm,500.0,0.197918,0.021867,0.131178,0.183257,0.197978,0.213651,0.278796
dr,500.0,0.042346,0.023721,5.6e-05,0.025408,0.039461,0.053857,0.156103
mrdr,500.0,0.043895,0.026845,0.000919,0.025406,0.038422,0.056859,0.165014
dr-os (oracle),500.0,0.043262,0.023421,0.003545,0.025471,0.039969,0.055742,0.163326
dr-os,500.0,0.043262,0.023421,0.003545,0.025471,0.039969,0.055742,0.163326
switch-dr (oracle),500.0,0.041193,0.022651,0.001626,0.024285,0.038652,0.053034,0.151668
switch-dr,500.0,0.041713,0.022836,0.001626,0.024343,0.039024,0.053508,0.151668
