,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.039822,0.03376,0.0,0.01501,0.031769,0.055129,0.198483
dr-ibt,500.0,0.047621,0.041631,7e-06,0.015773,0.036997,0.06874,0.270727
dr-ibt (tau=0),500.0,0.052416,0.036704,2e-06,0.025526,0.045464,0.071587,0.205991
dm,500.0,0.183899,0.035778,0.083096,0.157924,0.18199,0.207764,0.311102
dr,500.0,0.047891,0.040612,0.0,0.01597,0.039192,0.06824,0.21241
mrdr,500.0,0.04536,0.04231,8e-06,0.014725,0.03587,0.064225,0.318387
dr-os (oracle),500.0,0.047071,0.039494,0.0,0.016979,0.039187,0.066643,0.230974
dr-os,500.0,0.047502,0.040861,0.0,0.016979,0.039187,0.066643,0.235597
switch-dr (oracle),500.0,0.046106,0.039455,0.0,0.016942,0.037008,0.062359,0.215637
switch-dr,500.0,0.047883,0.041249,0.0,0.017634,0.038421,0.064873,0.257357
