,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,4.8e-05,0.000122,0.0,1e-06,5e-06,2.3e-05,0.000915
dr-ibt,500.0,0.001114,0.001549,0.0,0.000101,0.000526,0.00146,0.010504
dr-ibt (tau=0),500.0,0.003742,0.003896,0.0,0.000531,0.002358,0.006064,0.022033
dm,500.0,0.399659,0.012886,0.362621,0.391172,0.399429,0.408882,0.443003
dr,500.0,0.001417,0.001854,0.0,0.000146,0.000614,0.001963,0.010646
mrdr,500.0,0.000234,0.000312,0.0,2.5e-05,0.000114,0.000333,0.001824
dr-os (oracle),500.0,0.001443,0.001834,0.0,0.000134,0.000716,0.002007,0.010447
dr-os,500.0,0.001443,0.001834,0.0,0.000134,0.000716,0.002007,0.010447
switch-dr (oracle),500.0,0.001089,0.001557,0.0,6.9e-05,0.00041,0.001458,0.009322
switch-dr,500.0,0.001417,0.001854,0.0,0.000146,0.000614,0.001963,0.010646
