,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030558,0.019681,8e-05,0.016253,0.027138,0.041469,0.116054
dr-ibt,500.0,0.039284,0.024095,0.000153,0.021647,0.033976,0.053928,0.139225
dr-ibt (tau=0),500.0,0.035786,0.023794,0.000131,0.018553,0.031124,0.047899,0.141146
dm,500.0,0.192581,0.020025,0.134435,0.178698,0.192164,0.205688,0.254463
dr,500.0,0.039304,0.021538,0.002887,0.021901,0.036532,0.05362,0.136935
mrdr,500.0,0.040607,0.023777,0.000686,0.022435,0.03576,0.053546,0.185937
dr-os (oracle),500.0,0.040517,0.021632,0.000284,0.024751,0.037634,0.053508,0.129951
dr-os,500.0,0.040517,0.021632,0.000284,0.024751,0.037634,0.053508,0.129951
switch-dr (oracle),500.0,0.03782,0.0218,0.0,0.02257,0.034626,0.049516,0.132532
switch-dr,500.0,0.038247,0.022239,0.0,0.0227,0.03466,0.050099,0.138486
