,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030164,0.029348,0.0,0.006518,0.021746,0.045348,0.152379
dr-ibt,500.0,0.043086,0.033612,0.0,0.01815,0.036445,0.061785,0.22425
dr-ibt (tau=0),500.0,0.061712,0.058627,1e-06,0.01485,0.048959,0.091277,0.303983
dm,500.0,0.173693,0.034651,0.070662,0.14785,0.174479,0.192505,0.283592
dr,500.0,0.041044,0.035697,6e-06,0.013671,0.032271,0.057614,0.211713
mrdr,500.0,0.042048,0.040259,0.0,0.013023,0.032151,0.057143,0.233593
dr-os (oracle),500.0,0.046895,0.037869,3e-06,0.017895,0.040437,0.063715,0.188797
dr-os,500.0,0.046919,0.037933,3e-06,0.017895,0.040437,0.063715,0.188797
switch-dr (oracle),500.0,0.038854,0.033047,0.0,0.013387,0.03067,0.054645,0.180179
switch-dr,500.0,0.040864,0.035528,0.0,0.014495,0.033661,0.058029,0.243378
