,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.043556,0.03626,2e-06,0.016519,0.035841,0.059436,0.234852
dr-ibt,500.0,0.044453,0.037021,3e-06,0.016868,0.036236,0.062004,0.24122
dr-ibt (tau=0),500.0,0.148393,0.033491,0.068507,0.12356,0.146252,0.169052,0.281446
dm,500.0,0.178099,0.034492,0.086812,0.155412,0.174592,0.198862,0.284095
dr,500.0,0.043178,0.03643,0.0,0.013806,0.032529,0.063333,0.180722
mrdr,500.0,0.042635,0.041606,3e-06,0.011586,0.028505,0.059821,0.228801
dr-os (oracle),500.0,0.043764,0.036367,1e-06,0.015439,0.037283,0.062168,0.206431
dr-os,500.0,0.04381,0.036505,1e-06,0.015439,0.037283,0.062168,0.208301
switch-dr (oracle),500.0,0.041402,0.034313,3e-06,0.014216,0.033127,0.062951,0.149793
switch-dr,500.0,0.04335,0.036258,1.6e-05,0.014383,0.03405,0.066447,0.209591
