,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.033342,0.029014,0.0,0.013042,0.024882,0.04664,0.169183
dr-ibt,500.0,0.041171,0.036265,3.6e-05,0.015007,0.030024,0.056477,0.240448
dr-ibt (tau=0),500.0,0.044732,0.032937,0.0,0.02126,0.036334,0.060262,0.183692
dm,500.0,0.174252,0.034315,0.075984,0.151778,0.17117,0.197845,0.277142
dr,500.0,0.042315,0.036772,0.0,0.013586,0.035783,0.059852,0.186904
mrdr,500.0,0.042418,0.038883,1e-06,0.012244,0.033955,0.060695,0.227505
dr-os (oracle),500.0,0.039741,0.035106,5e-06,0.012558,0.031517,0.05669,0.192743
dr-os,500.0,0.03993,0.035877,5e-06,0.012558,0.031517,0.05669,0.239774
switch-dr (oracle),500.0,0.040388,0.034837,8e-06,0.0139,0.032531,0.056776,0.216298
switch-dr,500.0,0.042069,0.036222,8e-06,0.014006,0.034181,0.059028,0.221245
