,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.8e-05,0.000151,0.0,1e-06,7e-06,3.3e-05,0.001059
dr-ibt,500.0,0.001295,0.001816,0.0,0.000129,0.000575,0.001689,0.011492
dr-ibt (tau=0),500.0,0.004837,0.00451,0.0,0.000882,0.003473,0.007924,0.02209
dm,500.0,0.383968,0.012799,0.346331,0.37476,0.38334,0.392446,0.425531
dr,500.0,0.001401,0.001924,0.0,0.000157,0.000611,0.001953,0.012279
mrdr,500.0,0.000296,0.000389,0.0,3.9e-05,0.000153,0.000387,0.002717
dr-os (oracle),500.0,0.001343,0.001868,0.0,0.000151,0.00055,0.001784,0.013422
dr-os,500.0,0.001343,0.001868,0.0,0.000151,0.00055,0.001784,0.013422
switch-dr (oracle),500.0,0.000859,0.001463,0.0,5.4e-05,0.000286,0.000945,0.012279
switch-dr,500.0,0.001401,0.001924,0.0,0.000157,0.000611,0.001953,0.012279
