,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.024243,0.013467,3.4e-05,0.013864,0.023429,0.033605,0.065377
dr-ibt,500.0,0.035147,0.010358,0.013399,0.028055,0.034355,0.040328,0.083694
dr-ibt (tau=0),500.0,0.031652,0.022927,3.4e-05,0.01394,0.026632,0.044909,0.127912
dm,500.0,0.189366,0.01002,0.165738,0.182219,0.188702,0.196647,0.216394
dr,500.0,0.034399,0.009844,0.010532,0.027529,0.034092,0.040231,0.066341
mrdr,500.0,0.034153,0.009248,0.012374,0.02786,0.033673,0.040103,0.069009
dr-os (oracle),500.0,0.036343,0.010399,0.010745,0.028819,0.035079,0.043193,0.071032
dr-os,500.0,0.036343,0.010399,0.010745,0.028819,0.035079,0.043193,0.071032
switch-dr (oracle),500.0,0.034937,0.010533,0.011752,0.027575,0.033618,0.041588,0.068089
switch-dr,500.0,0.035043,0.010585,0.011752,0.027575,0.033626,0.041688,0.068089
