,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.029562,0.01745,0.000241,0.0161,0.027241,0.041048,0.104325
dr-ibt,500.0,0.038026,0.021794,0.001012,0.021656,0.034867,0.050305,0.127625
dr-ibt (tau=0),500.0,0.035284,0.022273,0.000241,0.01785,0.031775,0.048503,0.123648
dm,500.0,0.190069,0.02179,0.127938,0.174508,0.190584,0.204792,0.267385
dr,500.0,0.037477,0.021347,0.0,0.022654,0.033774,0.048115,0.136613
mrdr,500.0,0.037782,0.023633,0.000891,0.020188,0.033862,0.050468,0.128607
dr-os (oracle),500.0,0.038331,0.021665,0.001113,0.022793,0.034457,0.050311,0.12411
dr-os,500.0,0.038331,0.021665,0.001113,0.022793,0.034457,0.050311,0.12411
switch-dr (oracle),500.0,0.037062,0.021725,0.0,0.020214,0.033948,0.049368,0.136534
switch-dr,500.0,0.037464,0.021967,0.0,0.020404,0.033965,0.049514,0.136534
