,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.040664,0.037374,1e-06,0.013009,0.031119,0.055609,0.176599
dr-ibt,500.0,0.04269,0.038857,2e-06,0.014083,0.033361,0.060171,0.219946
dr-ibt (tau=0),500.0,0.146526,0.033704,0.065627,0.123707,0.144326,0.168282,0.266014
dm,500.0,0.17455,0.034209,0.087263,0.152785,0.17308,0.194637,0.295402
dr,500.0,0.040016,0.035445,3e-06,0.013918,0.031195,0.055361,0.210333
mrdr,500.0,0.040988,0.037072,6e-06,0.011842,0.031818,0.059188,0.234523
dr-os (oracle),500.0,0.03936,0.037074,5e-06,0.011278,0.03076,0.055295,0.243427
dr-os,500.0,0.03936,0.037074,5e-06,0.011278,0.03076,0.055295,0.243427
switch-dr (oracle),500.0,0.037347,0.034035,0.0,0.011306,0.028882,0.052468,0.186173
switch-dr,500.0,0.038712,0.03586,0.0,0.011426,0.029337,0.053756,0.18774
