,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030296,0.018838,0.0,0.016026,0.027813,0.040287,0.122921
dr-ibt,500.0,0.038688,0.023371,1.3e-05,0.021438,0.035876,0.050636,0.155728
dr-ibt (tau=0),500.0,0.035708,0.022629,5e-06,0.018148,0.032925,0.049103,0.140968
dm,500.0,0.187545,0.020476,0.132768,0.173781,0.186201,0.201482,0.260251
dr,500.0,0.037238,0.021015,4.2e-05,0.020966,0.035248,0.04961,0.107556
mrdr,500.0,0.038443,0.02411,2e-06,0.020188,0.034625,0.052865,0.145337
dr-os (oracle),500.0,0.039862,0.023886,0.000505,0.022244,0.037078,0.052945,0.152501
dr-os,500.0,0.039862,0.023886,0.000505,0.022244,0.037078,0.052945,0.152501
switch-dr (oracle),500.0,0.036266,0.020068,0.000607,0.020985,0.033453,0.04844,0.105735
switch-dr,500.0,0.037034,0.020615,0.000607,0.021668,0.034135,0.048941,0.112096
