,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023735,0.013251,0.000354,0.012718,0.02333,0.033541,0.06295
dr-ibt,500.0,0.034261,0.010237,0.010532,0.027019,0.033436,0.041953,0.067325
dr-ibt (tau=0),500.0,0.031762,0.023544,0.000354,0.012738,0.026063,0.045299,0.153016
dm,500.0,0.18732,0.01082,0.153054,0.180228,0.187191,0.194593,0.221973
dr,500.0,0.035268,0.010569,0.009672,0.027821,0.034051,0.042244,0.066718
mrdr,500.0,0.034501,0.009783,0.010221,0.027361,0.033493,0.040891,0.069401
dr-os (oracle),500.0,0.035861,0.010737,0.011604,0.027839,0.03525,0.042807,0.0788
dr-os,500.0,0.035861,0.010737,0.011604,0.027839,0.03525,0.042807,0.0788
switch-dr (oracle),500.0,0.034569,0.010056,0.010663,0.027241,0.034134,0.040557,0.074535
switch-dr,500.0,0.034661,0.01009,0.010705,0.027383,0.034245,0.040654,0.074535
