,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.024782,0.012709,0.0,0.01571,0.024339,0.033519,0.066714
dr-ibt,500.0,0.034443,0.010378,0.012387,0.027028,0.033633,0.040838,0.073444
dr-ibt (tau=0),500.0,0.032359,0.022741,6e-05,0.016057,0.028028,0.043884,0.14179
dm,500.0,0.190095,0.010792,0.162898,0.182794,0.189883,0.197486,0.21826
dr,500.0,0.033487,0.011032,0.00839,0.025278,0.031999,0.039995,0.067214
mrdr,500.0,0.032879,0.010103,0.010186,0.025632,0.031875,0.039113,0.064943
dr-os (oracle),500.0,0.034718,0.009835,0.007562,0.0276,0.03465,0.040903,0.066367
dr-os,500.0,0.034718,0.009835,0.007562,0.0276,0.03465,0.040903,0.066367
switch-dr (oracle),500.0,0.033712,0.00974,0.006037,0.026605,0.032771,0.039712,0.066886
switch-dr,500.0,0.033832,0.009768,0.006037,0.026649,0.032907,0.039791,0.066886
