,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.025268,0.02075,0.0,0.009266,0.020795,0.034935,0.092982
dr-ibt,500.0,0.037413,0.023299,4.5e-05,0.020401,0.03353,0.049427,0.134701
dr-ibt (tau=0),500.0,0.041784,0.040481,0.0,0.010677,0.029896,0.060822,0.227013
dm,500.0,0.192927,0.021599,0.132466,0.177468,0.192907,0.20754,0.251161
dr,500.0,0.038366,0.021953,5e-06,0.022855,0.035429,0.050587,0.116356
mrdr,500.0,0.038519,0.023791,0.000206,0.021131,0.035309,0.053325,0.15351
dr-os (oracle),500.0,0.041363,0.022959,0.00137,0.023384,0.038496,0.055882,0.118484
dr-os,500.0,0.041363,0.022959,0.00137,0.023384,0.038496,0.055882,0.118484
switch-dr (oracle),500.0,0.038679,0.023214,0.000614,0.021677,0.034814,0.053301,0.158762
switch-dr,500.0,0.039107,0.023812,0.000614,0.021858,0.034866,0.053844,0.176243
