,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6.6e-05,0.000233,0.0,1e-06,6e-06,2.7e-05,0.003645
dr-ibt,500.0,0.00129,0.001711,0.0,0.000148,0.000679,0.001789,0.014972
dr-ibt (tau=0),500.0,0.004227,0.00393,0.0,0.000845,0.003166,0.00688,0.022841
dm,500.0,0.401216,0.012459,0.36683,0.392297,0.401807,0.409912,0.445158
dr,500.0,0.001369,0.001814,0.0,0.000156,0.000678,0.001812,0.014995
mrdr,500.0,0.000258,0.000366,0.0,2.7e-05,0.000116,0.000313,0.002351
dr-os (oracle),500.0,0.00144,0.001902,0.0,0.000174,0.000759,0.001997,0.016315
dr-os,500.0,0.00144,0.001902,0.0,0.000174,0.000759,0.001997,0.016315
switch-dr (oracle),500.0,0.001044,0.001624,0.0,6e-05,0.000423,0.001382,0.014995
switch-dr,500.0,0.001369,0.001814,0.0,0.000156,0.000678,0.001812,0.014995
