,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.025527,0.015938,3.8e-05,0.013667,0.022829,0.034583,0.093061
dr-ibt,500.0,0.03466,0.02128,0.000288,0.019202,0.030653,0.046141,0.105689
dr-ibt (tau=0),500.0,0.031016,0.020111,3.8e-05,0.015723,0.027161,0.0416,0.112854
dm,500.0,0.184853,0.021567,0.124104,0.169754,0.18459,0.199662,0.248338
dr,500.0,0.034964,0.019546,0.0,0.020458,0.032487,0.047642,0.10379
mrdr,500.0,0.035595,0.022702,1.4e-05,0.018652,0.031024,0.050072,0.12538
dr-os (oracle),500.0,0.036868,0.019752,7.7e-05,0.022376,0.033608,0.047844,0.13201
dr-os,500.0,0.036868,0.019752,7.7e-05,0.022376,0.033608,0.047844,0.13201
switch-dr (oracle),500.0,0.036086,0.021081,8.5e-05,0.01944,0.033031,0.048861,0.117616
switch-dr,500.0,0.036531,0.021326,8.5e-05,0.019844,0.033412,0.049082,0.118987
