,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.028381,0.018854,0.0,0.014345,0.024919,0.038912,0.110219
dr-ibt,500.0,0.035584,0.022717,0.000554,0.019722,0.032135,0.046789,0.166893
dr-ibt (tau=0),500.0,0.033276,0.023165,0.0,0.01593,0.028962,0.044884,0.147663
dm,500.0,0.18031,0.020958,0.102702,0.166071,0.180243,0.194304,0.248183
dr,500.0,0.035051,0.02094,3e-06,0.019813,0.03164,0.047003,0.121483
mrdr,500.0,0.035411,0.023658,1e-06,0.017577,0.029983,0.049507,0.130051
dr-os (oracle),500.0,0.036511,0.021358,0.001117,0.02048,0.032886,0.048409,0.110349
dr-os,500.0,0.036511,0.021358,0.001117,0.02048,0.032886,0.048409,0.110349
switch-dr (oracle),500.0,0.03289,0.019124,0.000192,0.019195,0.029266,0.044343,0.112562
switch-dr,500.0,0.033469,0.019333,0.000192,0.019571,0.029616,0.044424,0.112736
