,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000369,0.001198,0.0,1e-06,1.3e-05,0.000129,0.014467
dr-ibt,500.0,0.001742,0.002941,0.0,0.000176,0.00081,0.002263,0.037504
dr-ibt (tau=0),500.0,0.00222,0.002896,0.0,0.000232,0.001077,0.003061,0.019119
dm,500.0,0.366661,0.02493,0.302261,0.35031,0.368331,0.384128,0.440175
dr,500.0,0.004834,0.006941,0.0,0.000395,0.001961,0.0061,0.051757
mrdr,500.0,0.002317,0.003346,0.0,0.000247,0.001039,0.002811,0.022611
dr-os (oracle),500.0,0.004745,0.006756,0.0,0.000428,0.001909,0.006288,0.048185
dr-os,500.0,0.004745,0.006756,0.0,0.000428,0.001909,0.006288,0.048185
switch-dr (oracle),500.0,0.00323,0.005254,0.0,0.00015,0.001038,0.003878,0.034008
switch-dr,500.0,0.004834,0.006941,0.0,0.000395,0.001961,0.0061,0.051757
