,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02259,0.012802,0.0,0.011948,0.023102,0.031862,0.057616
dr-ibt,500.0,0.032809,0.010014,0.011696,0.025617,0.032345,0.03926,0.064598
dr-ibt (tau=0),500.0,0.030016,0.023522,7.1e-05,0.01223,0.026009,0.040058,0.156618
dm,500.0,0.186108,0.010222,0.159435,0.17846,0.186,0.192747,0.223039
dr,500.0,0.031891,0.009708,0.006846,0.02465,0.031348,0.038206,0.06539
mrdr,500.0,0.031312,0.008912,0.010555,0.024739,0.030588,0.037206,0.058863
dr-os (oracle),500.0,0.033202,0.010081,0.00886,0.026418,0.032494,0.039782,0.063683
dr-os,500.0,0.033202,0.010081,0.00886,0.026418,0.032494,0.039782,0.063683
switch-dr (oracle),500.0,0.032433,0.009792,0.00649,0.025343,0.032009,0.038635,0.064376
switch-dr,500.0,0.032546,0.009845,0.00649,0.025375,0.032089,0.038744,0.064376
