,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.027597,0.029634,0.0,0.005309,0.017555,0.039621,0.166178
dr-ibt,500.0,0.041414,0.03434,3.5e-05,0.015488,0.031264,0.059358,0.177193
dr-ibt (tau=0),500.0,0.061827,0.065231,0.0,0.013587,0.041784,0.089332,0.355587
dm,500.0,0.175645,0.034256,0.076399,0.149992,0.173893,0.197578,0.287666
dr,500.0,0.043196,0.036957,0.0,0.014264,0.034256,0.061677,0.185203
mrdr,500.0,0.042626,0.038119,0.0,0.012146,0.035372,0.061268,0.22961
dr-os (oracle),500.0,0.043122,0.035515,1e-06,0.016816,0.034441,0.062332,0.192509
dr-os,500.0,0.043124,0.035522,1e-06,0.016816,0.034441,0.062332,0.192509
switch-dr (oracle),500.0,0.043679,0.035708,0.0,0.013822,0.035674,0.065905,0.192656
switch-dr,500.0,0.045545,0.037995,0.0,0.014291,0.036712,0.067744,0.220133
