,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.025651,0.017758,1e-06,0.012525,0.022482,0.036216,0.093709
dr-ibt,500.0,0.033588,0.022152,1.4e-05,0.016562,0.029474,0.04564,0.120926
dr-ibt (tau=0),500.0,0.030915,0.022186,1e-06,0.01429,0.025573,0.042281,0.142457
dm,500.0,0.178857,0.020729,0.117638,0.1651,0.178595,0.192156,0.246949
dr,500.0,0.03277,0.020008,1e-06,0.017991,0.029207,0.044988,0.120309
mrdr,500.0,0.032183,0.021088,1.1e-05,0.01634,0.029349,0.043485,0.124615
dr-os (oracle),500.0,0.035578,0.021143,1.3e-05,0.01938,0.033555,0.048161,0.116676
dr-os,500.0,0.035578,0.021143,1.3e-05,0.01938,0.033555,0.048161,0.116676
switch-dr (oracle),500.0,0.031918,0.019189,9.6e-05,0.017766,0.029262,0.042399,0.107924
switch-dr,500.0,0.032781,0.020248,9.6e-05,0.01782,0.029831,0.043522,0.118066
