,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,4.9e-05,0.000155,0.0,1e-06,5e-06,2.5e-05,0.001217
dr-ibt,500.0,0.00118,0.001634,0.0,0.00011,0.000538,0.001546,0.012097
dr-ibt (tau=0),500.0,0.004343,0.003956,0.0,0.000911,0.003181,0.006708,0.016077
dm,500.0,0.389778,0.012608,0.352805,0.380567,0.390009,0.398239,0.427499
dr,500.0,0.001288,0.00181,0.0,0.000129,0.000578,0.001725,0.016096
mrdr,500.0,0.000242,0.000346,0.0,2.2e-05,0.000102,0.000311,0.002102
dr-os (oracle),500.0,0.001308,0.001843,0.0,0.000131,0.00062,0.001749,0.017311
dr-os,500.0,0.001308,0.001843,0.0,0.000131,0.00062,0.001749,0.017311
switch-dr (oracle),500.0,0.001029,0.001595,0.0,6.1e-05,0.000414,0.001345,0.016096
switch-dr,500.0,0.001288,0.00181,0.0,0.000129,0.000578,0.001725,0.016096
