,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.018732,0.015432,0.0,0.003918,0.017668,0.029488,0.06064
dr-ibt,500.0,0.033079,0.010111,0.010756,0.026053,0.032484,0.038842,0.069667
dr-ibt (tau=0),500.0,0.043467,0.052335,0.0,0.005131,0.024655,0.062982,0.289743
dm,500.0,0.185746,0.010018,0.158475,0.178551,0.185023,0.192285,0.217202
dr,500.0,0.03378,0.010168,0.011596,0.026509,0.032789,0.040329,0.079888
mrdr,500.0,0.033349,0.009492,0.009688,0.026895,0.032227,0.039221,0.068921
dr-os (oracle),500.0,0.033942,0.009785,0.006614,0.026991,0.033251,0.040052,0.064621
dr-os,500.0,0.033942,0.009785,0.006614,0.026991,0.033251,0.040052,0.064621
switch-dr (oracle),500.0,0.033227,0.009415,0.009771,0.026531,0.032866,0.039034,0.070199
switch-dr,500.0,0.033325,0.009423,0.010019,0.026765,0.032968,0.039059,0.070199
