,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.029292,0.018661,3e-06,0.015114,0.026349,0.040097,0.126686
dr-ibt,500.0,0.037831,0.023533,3.7e-05,0.020771,0.033559,0.051461,0.12263
dr-ibt (tau=0),500.0,0.034856,0.023695,0.000191,0.016801,0.030463,0.046076,0.144623
dm,500.0,0.185034,0.021218,0.123468,0.171107,0.18509,0.199148,0.264833
dr,500.0,0.034855,0.019608,1e-06,0.020073,0.032517,0.046054,0.104419
mrdr,500.0,0.034591,0.021982,0.000751,0.017762,0.031263,0.046864,0.127504
dr-os (oracle),500.0,0.036348,0.019735,0.000298,0.022498,0.034654,0.047182,0.115397
dr-os,500.0,0.036348,0.019735,0.000298,0.022498,0.034654,0.047182,0.115397
switch-dr (oracle),500.0,0.034826,0.01963,1.2e-05,0.020507,0.032413,0.047877,0.147609
switch-dr,500.0,0.035308,0.019921,1.2e-05,0.020977,0.032613,0.048132,0.148298
