,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.020423,0.015541,0.0,0.006744,0.020482,0.031661,0.059837
dr-ibt,500.0,0.032702,0.009644,0.006594,0.025739,0.032077,0.03805,0.062639
dr-ibt (tau=0),500.0,0.05621,0.065217,0.0,0.00748,0.031514,0.084801,0.341578
dm,500.0,0.184454,0.009658,0.16023,0.177205,0.183981,0.191039,0.214601
dr,500.0,0.032158,0.009919,0.009639,0.02524,0.031492,0.03792,0.070244
mrdr,500.0,0.031675,0.00923,0.01112,0.025142,0.030744,0.03726,0.066133
dr-os (oracle),500.0,0.033321,0.01,0.009912,0.025915,0.032481,0.03973,0.071205
dr-os,500.0,0.033321,0.01,0.009912,0.025915,0.032481,0.03973,0.071205
switch-dr (oracle),500.0,0.032618,0.009781,0.008197,0.025764,0.031654,0.038248,0.067609
switch-dr,500.0,0.032699,0.009797,0.008197,0.025764,0.03196,0.038487,0.067609
