,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02408,0.01331,0.0,0.013299,0.023707,0.033832,0.065654
dr-ibt,500.0,0.034832,0.010239,0.01013,0.027032,0.03425,0.041563,0.066666
dr-ibt (tau=0),500.0,0.034146,0.026326,0.0,0.013336,0.028009,0.049402,0.152014
dm,500.0,0.190468,0.010282,0.160805,0.183088,0.190168,0.196886,0.224699
dr,500.0,0.034468,0.009792,0.00977,0.027536,0.034144,0.039928,0.073961
mrdr,500.0,0.03417,0.009347,0.012239,0.027476,0.033371,0.040168,0.074321
dr-os (oracle),500.0,0.035493,0.009959,0.010312,0.028639,0.034769,0.041581,0.074751
dr-os,500.0,0.035493,0.009959,0.010312,0.028639,0.034769,0.041581,0.074751
switch-dr (oracle),500.0,0.034509,0.010404,0.011837,0.026798,0.033464,0.041984,0.064258
switch-dr,500.0,0.034635,0.010448,0.011837,0.026862,0.033718,0.042117,0.064258
