,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000375,0.000991,0.0,1e-06,1.2e-05,0.000218,0.011092
dr-ibt,500.0,0.00222,0.003171,0.0,0.000235,0.00104,0.002798,0.022275
dr-ibt (tau=0),500.0,0.002675,0.003294,0.0,0.0003,0.001371,0.003847,0.017215
dm,500.0,0.357619,0.024759,0.269372,0.341166,0.357176,0.375024,0.428509
dr,500.0,0.006006,0.008173,0.0,0.000537,0.002983,0.008224,0.046493
mrdr,500.0,0.00305,0.004188,0.0,0.00036,0.001324,0.003938,0.027055
dr-os (oracle),500.0,0.005669,0.007631,0.0,0.000495,0.002931,0.00772,0.043229
dr-os,500.0,0.005669,0.007631,0.0,0.000495,0.002931,0.00772,0.043229
switch-dr (oracle),500.0,0.002976,0.00468,0.0,0.000188,0.000928,0.003681,0.034525
switch-dr,500.0,0.006006,0.008173,0.0,0.000537,0.002983,0.008224,0.046493
