,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.2e-05,0.000168,0.0,1e-06,5e-06,2.5e-05,0.001737
dr-ibt,500.0,0.001131,0.00156,0.0,0.000132,0.000544,0.001397,0.009837
dr-ibt (tau=0),500.0,0.004057,0.00407,0.0,0.000612,0.002806,0.006675,0.030692
dm,500.0,0.38337,0.012578,0.346708,0.375016,0.383182,0.392488,0.418405
dr,500.0,0.001332,0.00184,0.0,0.000139,0.000606,0.001724,0.011702
mrdr,500.0,0.000275,0.000375,0.0,3.2e-05,0.000125,0.00036,0.002669
dr-os (oracle),500.0,0.00129,0.001736,0.0,0.000146,0.000635,0.001761,0.011409
dr-os,500.0,0.00129,0.001736,0.0,0.000146,0.000635,0.001761,0.011409
switch-dr (oracle),500.0,0.000817,0.00132,0.0,4.1e-05,0.00027,0.001029,0.010232
switch-dr,500.0,0.001332,0.00184,0.0,0.000139,0.000606,0.001724,0.011702
