,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000372,0.001007,0.0,1e-06,1e-05,0.000159,0.008101
dr-ibt,500.0,0.00185,0.002803,0.0,0.000168,0.000759,0.002214,0.020385
dr-ibt (tau=0),500.0,0.002184,0.00274,0.0,0.000251,0.001229,0.003151,0.020336
dm,500.0,0.3575,0.025067,0.286277,0.340108,0.358504,0.374225,0.431942
dr,500.0,0.004872,0.007399,0.0,0.000397,0.001997,0.006144,0.057759
mrdr,500.0,0.002748,0.003999,0.0,0.000252,0.001104,0.003707,0.029821
dr-os (oracle),500.0,0.004752,0.007174,0.0,0.00045,0.001959,0.005828,0.053976
dr-os,500.0,0.004752,0.007174,0.0,0.00045,0.001959,0.005828,0.053976
switch-dr (oracle),500.0,0.003147,0.005681,0.0,0.000145,0.001012,0.003402,0.035391
switch-dr,500.0,0.004872,0.007399,0.0,0.000397,0.001997,0.006144,0.057759
