,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000404,0.001219,0.0,1e-06,1.2e-05,0.00018,0.013289
dr-ibt,500.0,0.001803,0.00268,0.0,0.000165,0.000824,0.002123,0.019564
dr-ibt (tau=0),500.0,0.0021,0.002531,0.0,0.000219,0.001212,0.003164,0.013977
dm,500.0,0.372601,0.024666,0.286729,0.35596,0.37169,0.389318,0.460291
dr,500.0,0.005285,0.007326,1e-06,0.000469,0.00238,0.007057,0.058026
mrdr,500.0,0.002389,0.003558,0.0,0.000212,0.001025,0.003117,0.026333
dr-os (oracle),500.0,0.00517,0.00721,0.0,0.000462,0.002418,0.00675,0.059865
dr-os,500.0,0.00517,0.00721,0.0,0.000462,0.002418,0.00675,0.059865
switch-dr (oracle),500.0,0.003503,0.006093,0.0,0.000197,0.00119,0.004022,0.058026
switch-dr,500.0,0.005285,0.007326,1e-06,0.000469,0.00238,0.007057,0.058026
