,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023561,0.012914,2.5e-05,0.013426,0.023336,0.03271,0.061802
dr-ibt,500.0,0.03366,0.010653,0.011824,0.026023,0.032349,0.040459,0.072788
dr-ibt (tau=0),500.0,0.031545,0.023369,2.5e-05,0.01372,0.026965,0.042805,0.120175
dm,500.0,0.187579,0.009943,0.161956,0.180299,0.188013,0.193936,0.21846
dr,500.0,0.033144,0.010281,0.009792,0.025836,0.031988,0.039437,0.070287
mrdr,500.0,0.032302,0.009379,0.006292,0.025536,0.031717,0.037958,0.064133
dr-os (oracle),500.0,0.034878,0.010346,0.009238,0.027671,0.034504,0.041406,0.069825
dr-os,500.0,0.034878,0.010346,0.009238,0.027671,0.034504,0.041406,0.069825
switch-dr (oracle),500.0,0.033731,0.011058,0.009234,0.025967,0.03236,0.040751,0.068056
switch-dr,500.0,0.033848,0.011096,0.009234,0.026026,0.032419,0.040926,0.068056
