,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.7e-05,0.000195,0.0,1e-06,7e-06,2.3e-05,0.002451
dr-ibt,500.0,0.001187,0.001659,0.0,0.000127,0.000524,0.001483,0.009761
dr-ibt (tau=0),500.0,0.003902,0.003603,0.0,0.000729,0.003038,0.006344,0.016087
dm,500.0,0.389604,0.012015,0.348043,0.382026,0.389321,0.397353,0.431419
dr,500.0,0.001348,0.001985,0.0,0.000109,0.00061,0.001676,0.014653
mrdr,500.0,0.000383,0.000469,0.0,4.6e-05,0.000216,0.00055,0.002535
dr-os (oracle),500.0,0.001238,0.001824,0.0,0.000115,0.000533,0.001539,0.012636
dr-os,500.0,0.001238,0.001824,0.0,0.000115,0.000533,0.001539,0.012636
switch-dr (oracle),500.0,0.000739,0.001226,0.0,3.3e-05,0.000226,0.00085,0.007649
switch-dr,500.0,0.001348,0.001985,0.0,0.000109,0.00061,0.001676,0.014653
