,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002022,0.005328,0.0,7e-06,0.000131,0.001563,0.052861
dr-ibt,500.0,0.004568,0.007328,0.0,0.000512,0.001824,0.005274,0.051358
dr-ibt (tau=0),500.0,0.008297,0.01276,0.0,0.000794,0.003633,0.00934,0.089296
dm,500.0,0.33547,0.040861,0.229998,0.30881,0.334372,0.360942,0.467741
dr,500.0,0.01459,0.020038,0.0,0.001403,0.006474,0.02007,0.153091
mrdr,500.0,0.007991,0.010236,0.0,0.000792,0.003972,0.01147,0.06751
dr-os (oracle),500.0,0.01413,0.018752,1e-06,0.001555,0.006414,0.020021,0.106032
dr-os,500.0,0.01436,0.019638,1e-06,0.001555,0.006414,0.020021,0.145506
switch-dr (oracle),500.0,0.009465,0.014943,0.0,0.000875,0.003571,0.01073,0.098685
switch-dr,500.0,0.01459,0.020038,0.0,0.001403,0.006474,0.02007,0.153091
