,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.042466,0.034489,0.0,0.016567,0.035361,0.059269,0.205332
dr-ibt,500.0,0.046801,0.038424,1.7e-05,0.018145,0.037515,0.066666,0.224861
dr-ibt (tau=0),500.0,0.145494,0.031351,0.064214,0.123921,0.144531,0.16519,0.250353
dm,500.0,0.173689,0.034532,0.084731,0.151722,0.170695,0.196125,0.298139
dr,500.0,0.042019,0.033237,1.4e-05,0.01645,0.036605,0.061558,0.200705
mrdr,500.0,0.041999,0.037525,0.0,0.013529,0.031152,0.062639,0.253065
dr-os (oracle),500.0,0.045347,0.037529,5e-06,0.015887,0.037418,0.06756,0.203005
dr-os,500.0,0.045476,0.037997,5e-06,0.015887,0.037418,0.06756,0.226044
switch-dr (oracle),500.0,0.041408,0.035641,1e-06,0.014689,0.032228,0.062219,0.221222
switch-dr,500.0,0.043391,0.037079,1e-06,0.014793,0.033883,0.064076,0.221222
