,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.022496,0.012556,3.4e-05,0.012359,0.022012,0.031444,0.070203
dr-ibt,500.0,0.032894,0.010106,0.010333,0.025154,0.032904,0.039976,0.071307
dr-ibt (tau=0),500.0,0.03094,0.024119,3.4e-05,0.012552,0.024882,0.043664,0.155502
dm,500.0,0.184004,0.009876,0.156706,0.177479,0.183964,0.190086,0.221131
dr,500.0,0.032524,0.009789,0.011286,0.025889,0.031531,0.038863,0.078188
mrdr,500.0,0.032092,0.009227,0.011826,0.025624,0.030924,0.038302,0.075381
dr-os (oracle),500.0,0.032916,0.009507,0.009052,0.026731,0.032603,0.038812,0.069226
dr-os,500.0,0.032916,0.009507,0.009052,0.026731,0.032603,0.038812,0.069226
switch-dr (oracle),500.0,0.032581,0.009462,0.009892,0.026256,0.031554,0.038427,0.065976
switch-dr,500.0,0.032714,0.009512,0.009892,0.02644,0.031554,0.038587,0.065976
