,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002318,0.006461,0.0,1.1e-05,0.000186,0.001542,0.066257
dr-ibt,500.0,0.004934,0.008569,0.0,0.000493,0.002006,0.005989,0.074973
dr-ibt (tau=0),500.0,0.008038,0.014222,1e-06,0.000717,0.003064,0.009289,0.157024
dm,500.0,0.330199,0.039454,0.216614,0.305303,0.331753,0.354382,0.444487
dr,500.0,0.01406,0.017452,0.0,0.001797,0.007592,0.020184,0.106462
mrdr,500.0,0.00811,0.010894,0.0,0.000928,0.003631,0.012047,0.086943
dr-os (oracle),500.0,0.013699,0.016911,0.0,0.001831,0.00729,0.019431,0.108633
dr-os,500.0,0.013805,0.017149,0.0,0.001831,0.00729,0.019431,0.108633
switch-dr (oracle),500.0,0.009539,0.014405,0.0,0.000662,0.003365,0.012047,0.106462
switch-dr,500.0,0.01406,0.017452,0.0,0.001797,0.007592,0.020184,0.106462
