,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000397,0.001063,0.0,2e-06,1.2e-05,0.000155,0.010837
dr-ibt,500.0,0.001876,0.002873,0.0,0.000196,0.000877,0.002313,0.029361
dr-ibt (tau=0),500.0,0.002396,0.002878,0.0,0.000333,0.001271,0.003488,0.014868
dm,500.0,0.366848,0.024504,0.298363,0.350037,0.367704,0.384479,0.44325
dr,500.0,0.005511,0.008466,0.0,0.000465,0.002314,0.006978,0.076276
mrdr,500.0,0.00264,0.003829,0.0,0.000189,0.001092,0.003682,0.027439
dr-os (oracle),500.0,0.005362,0.008174,0.0,0.000474,0.0025,0.006776,0.072012
dr-os,500.0,0.005362,0.008174,0.0,0.000474,0.0025,0.006776,0.072012
switch-dr (oracle),500.0,0.003482,0.005974,0.0,0.000192,0.00101,0.004184,0.049709
switch-dr,500.0,0.005511,0.008466,0.0,0.000465,0.002314,0.006978,0.076276
