,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023081,0.01294,2e-06,0.012904,0.023482,0.032216,0.058068
dr-ibt,500.0,0.033121,0.010217,0.007478,0.025864,0.033045,0.03983,0.074497
dr-ibt (tau=0),500.0,0.031539,0.024205,5e-06,0.013003,0.026744,0.043716,0.145601
dm,500.0,0.185781,0.010482,0.157739,0.179011,0.185354,0.192416,0.217676
dr,500.0,0.033598,0.010345,0.009288,0.026156,0.032548,0.04001,0.077385
mrdr,500.0,0.033219,0.009624,0.010264,0.026582,0.032319,0.039264,0.071446
dr-os (oracle),500.0,0.034011,0.009465,0.012987,0.026563,0.03353,0.040346,0.072028
dr-os,500.0,0.034011,0.009465,0.012987,0.026563,0.03353,0.040346,0.072028
switch-dr (oracle),500.0,0.032962,0.00997,0.009358,0.02562,0.032351,0.039756,0.065742
switch-dr,500.0,0.033054,0.009996,0.009358,0.02562,0.032415,0.039855,0.065742
