,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001984,0.005526,0.0,7e-06,0.000134,0.001277,0.062105
dr-ibt,500.0,0.005235,0.009172,0.0,0.000403,0.002244,0.0061,0.076711
dr-ibt (tau=0),500.0,0.007857,0.013171,0.0,0.000556,0.002882,0.009625,0.119869
dm,500.0,0.321225,0.042015,0.214481,0.291955,0.321169,0.349751,0.433643
dr,500.0,0.014461,0.018617,0.0,0.001583,0.006928,0.018722,0.113094
mrdr,500.0,0.008514,0.011489,0.0,0.000727,0.004088,0.011876,0.095115
dr-os (oracle),500.0,0.013931,0.017627,0.0,0.001541,0.007208,0.018476,0.087318
dr-os,500.0,0.014133,0.018155,0.0,0.001541,0.007208,0.018476,0.10729
switch-dr (oracle),500.0,0.009434,0.01405,0.0,0.000546,0.003755,0.012315,0.08457
switch-dr,500.0,0.014461,0.018617,0.0,0.001583,0.006928,0.018722,0.113094
