,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030265,0.030074,0.0,0.00668,0.021511,0.042576,0.170801
dr-ibt,500.0,0.044545,0.035328,2e-06,0.017999,0.035446,0.064083,0.168994
dr-ibt (tau=0),500.0,0.060933,0.061584,1e-06,0.012742,0.040823,0.089322,0.381046
dm,500.0,0.176448,0.035095,0.080203,0.152058,0.175659,0.200099,0.284181
dr,500.0,0.043843,0.036759,4e-06,0.015938,0.035586,0.062371,0.215151
mrdr,500.0,0.044026,0.038521,0.0,0.015191,0.037513,0.063023,0.27156
dr-os (oracle),500.0,0.047692,0.041359,0.0,0.016534,0.036476,0.067375,0.215964
dr-os,500.0,0.047727,0.041467,0.0,0.016534,0.036476,0.067375,0.215964
switch-dr (oracle),500.0,0.041363,0.034149,0.0,0.01436,0.035036,0.058999,0.208212
switch-dr,500.0,0.043208,0.03587,0.0,0.014909,0.03651,0.062822,0.208212
