,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.026572,0.017742,0.0,0.013402,0.023391,0.036601,0.096267
dr-ibt,500.0,0.034014,0.022441,0.0,0.017133,0.030273,0.047075,0.138324
dr-ibt (tau=0),500.0,0.03139,0.021681,3e-05,0.014625,0.026806,0.042652,0.105939
dm,500.0,0.181126,0.020529,0.131534,0.167907,0.178815,0.193945,0.251822
dr,500.0,0.033488,0.021388,4.5e-05,0.017635,0.030328,0.044951,0.13408
mrdr,500.0,0.034062,0.023329,1.4e-05,0.017507,0.028669,0.045491,0.133271
dr-os (oracle),500.0,0.033716,0.020463,0.000117,0.018099,0.030886,0.045837,0.117436
dr-os,500.0,0.033716,0.020463,0.000117,0.018099,0.030886,0.045837,0.117436
switch-dr (oracle),500.0,0.032785,0.021695,0.0,0.017219,0.028794,0.045139,0.122166
switch-dr,500.0,0.033109,0.02194,0.0,0.017513,0.028794,0.045543,0.122166
