,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000427,0.001116,0.0,1e-06,1.2e-05,0.000271,0.011959
dr-ibt,500.0,0.001806,0.002708,0.0,0.000223,0.000877,0.002257,0.030941
dr-ibt (tau=0),500.0,0.002056,0.002583,0.0,0.000204,0.001053,0.002855,0.015891
dm,500.0,0.371677,0.0255,0.292363,0.354116,0.372105,0.389933,0.437325
dr,500.0,0.005685,0.007901,0.0,0.000601,0.002618,0.007797,0.054987
mrdr,500.0,0.002679,0.003901,0.0,0.000311,0.001225,0.003194,0.027599
dr-os (oracle),500.0,0.005601,0.007696,0.0,0.000589,0.002641,0.007426,0.050745
dr-os,500.0,0.005601,0.007696,0.0,0.000589,0.002641,0.007426,0.050745
switch-dr (oracle),500.0,0.003713,0.005918,0.0,0.000237,0.001131,0.004548,0.038453
switch-dr,500.0,0.005685,0.007901,0.0,0.000601,0.002618,0.007797,0.054987
