,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.020934,0.016433,0.0,0.004878,0.020201,0.034079,0.079244
dr-ibt,500.0,0.035466,0.010535,0.011675,0.02746,0.035569,0.042733,0.067711
dr-ibt (tau=0),500.0,0.053376,0.067509,0.0,0.006159,0.028788,0.074306,0.441653
dm,500.0,0.191201,0.010301,0.164319,0.184124,0.191239,0.197377,0.226078
dr,500.0,0.035477,0.010342,0.009228,0.027862,0.035163,0.041694,0.072089
mrdr,500.0,0.035054,0.009769,0.012922,0.027888,0.034225,0.04135,0.070194
dr-os (oracle),500.0,0.036396,0.010564,0.010718,0.028927,0.035536,0.042538,0.073441
dr-os,500.0,0.036396,0.010564,0.010718,0.028927,0.035536,0.042538,0.073441
switch-dr (oracle),500.0,0.034715,0.009931,0.012546,0.027683,0.033687,0.041201,0.072201
switch-dr,500.0,0.034872,0.010008,0.012546,0.027834,0.033929,0.041272,0.072201
