,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.021632,0.012191,1e-06,0.012262,0.02205,0.02969,0.058521
dr-ibt,500.0,0.033073,0.01008,0.007144,0.026022,0.032733,0.039177,0.070648
dr-ibt (tau=0),500.0,0.029146,0.023673,1.1e-05,0.012302,0.023766,0.039197,0.153509
dm,500.0,0.185655,0.010307,0.158234,0.178414,0.186324,0.192411,0.218733
dr,500.0,0.032939,0.010371,0.010201,0.024901,0.032643,0.039686,0.07934
mrdr,500.0,0.032502,0.009288,0.012054,0.026146,0.031676,0.038055,0.069672
dr-os (oracle),500.0,0.03416,0.010156,0.009751,0.027219,0.03323,0.041343,0.073787
dr-os,500.0,0.03416,0.010156,0.009751,0.027219,0.03323,0.041343,0.073787
switch-dr (oracle),500.0,0.033058,0.01005,0.009686,0.025613,0.031878,0.039589,0.08488
switch-dr,500.0,0.033158,0.01011,0.009686,0.025613,0.031909,0.039818,0.08488
