,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.8e-05,0.000149,0.0,1e-06,7e-06,3.6e-05,0.001301
dr-ibt,500.0,0.001161,0.001583,0.0,0.00013,0.000521,0.001525,0.013458
dr-ibt (tau=0),500.0,0.004082,0.004211,0.0,0.000627,0.002536,0.006646,0.022267
dm,500.0,0.388213,0.012261,0.35262,0.380315,0.387796,0.396255,0.428296
dr,500.0,0.001411,0.001812,0.0,0.000139,0.000685,0.002022,0.009858
mrdr,500.0,0.000308,0.000398,0.0,3.4e-05,0.000158,0.000428,0.003585
dr-os (oracle),500.0,0.001339,0.001761,0.0,9.8e-05,0.00059,0.00195,0.009997
dr-os,500.0,0.001339,0.001761,0.0,9.8e-05,0.00059,0.00195,0.009997
switch-dr (oracle),500.0,0.00089,0.001388,0.0,4.3e-05,0.000286,0.00107,0.00885
switch-dr,500.0,0.001411,0.001812,0.0,0.000139,0.000685,0.002022,0.009858
