,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00045,0.001268,0.0,1e-06,1.1e-05,0.000208,0.009355
dr-ibt,500.0,0.001812,0.002812,0.0,0.00019,0.000643,0.002102,0.022925
dr-ibt (tau=0),500.0,0.002077,0.002842,0.0,0.000213,0.000922,0.002741,0.02072
dm,500.0,0.384716,0.024109,0.311853,0.36768,0.384563,0.399772,0.454911
dr,500.0,0.00541,0.00767,0.0,0.000509,0.002438,0.006521,0.064128
mrdr,500.0,0.002499,0.003726,0.0,0.000219,0.001153,0.003257,0.026811
dr-os (oracle),500.0,0.005366,0.007562,0.0,0.000544,0.002374,0.006658,0.066011
dr-os,500.0,0.005366,0.007562,0.0,0.000544,0.002374,0.006658,0.066011
switch-dr (oracle),500.0,0.00402,0.006565,0.0,0.000283,0.001331,0.004822,0.064128
switch-dr,500.0,0.00541,0.00767,0.0,0.000509,0.002438,0.006521,0.064128
