,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6.2e-05,0.000183,0.0,1e-06,6e-06,3.1e-05,0.002627
dr-ibt,500.0,0.001188,0.001647,0.0,0.000131,0.000537,0.001553,0.012401
dr-ibt (tau=0),500.0,0.004496,0.004512,0.0,0.000684,0.002791,0.007461,0.020154
dm,500.0,0.378672,0.012605,0.346712,0.370624,0.378189,0.387162,0.42108
dr,500.0,0.001367,0.001792,0.0,0.00013,0.000649,0.00192,0.011021
mrdr,500.0,0.000382,0.000488,0.0,5.5e-05,0.00019,0.000503,0.002787
dr-os (oracle),500.0,0.001274,0.001644,0.0,0.000147,0.000631,0.001857,0.00968
dr-os,500.0,0.001274,0.001644,0.0,0.000147,0.000631,0.001857,0.00968
switch-dr (oracle),500.0,0.00085,0.001221,0.0,5.3e-05,0.000361,0.001188,0.008739
switch-dr,500.0,0.001367,0.001792,0.0,0.00013,0.000649,0.00192,0.011021
