,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030317,0.018781,1e-06,0.016605,0.026454,0.04119,0.105879
dr-ibt,500.0,0.037796,0.024682,0.000761,0.018962,0.032553,0.050325,0.151098
dr-ibt (tau=0),500.0,0.036337,0.023549,1.6e-05,0.018465,0.031625,0.049706,0.131996
dm,500.0,0.188196,0.020109,0.132035,0.175011,0.188038,0.200703,0.252445
dr,500.0,0.036852,0.02254,0.000449,0.021182,0.033253,0.048522,0.165105
mrdr,500.0,0.038438,0.02571,7e-05,0.01965,0.03321,0.051563,0.148615
dr-os (oracle),500.0,0.039008,0.021911,1e-06,0.021843,0.035933,0.052799,0.106684
dr-os,500.0,0.039008,0.021911,1e-06,0.021843,0.035933,0.052799,0.106684
switch-dr (oracle),500.0,0.036767,0.022017,0.000148,0.021093,0.032907,0.048052,0.135803
switch-dr,500.0,0.037235,0.022298,0.000148,0.021688,0.033056,0.048626,0.136436
