,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023382,0.013925,2e-06,0.011963,0.023341,0.031901,0.059554
dr-ibt,500.0,0.035331,0.010432,0.009509,0.027936,0.034585,0.042899,0.068941
dr-ibt (tau=0),500.0,0.029968,0.023969,4.2e-05,0.012175,0.024896,0.041582,0.144085
dm,500.0,0.18717,0.010544,0.157631,0.179983,0.186735,0.194721,0.214847
dr,500.0,0.033961,0.009914,0.010233,0.026596,0.033987,0.04049,0.074862
mrdr,500.0,0.033808,0.009437,0.012704,0.027301,0.032709,0.039817,0.069092
dr-os (oracle),500.0,0.03526,0.009777,0.007493,0.028374,0.035141,0.04181,0.072136
dr-os,500.0,0.03526,0.009777,0.007493,0.028374,0.035141,0.04181,0.072136
switch-dr (oracle),500.0,0.034696,0.010459,0.01067,0.027308,0.03398,0.042378,0.066576
switch-dr,500.0,0.034848,0.010504,0.01067,0.027379,0.033986,0.042507,0.066576
