,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002628,0.006566,0.0,1e-05,0.000179,0.002078,0.061059
dr-ibt,500.0,0.005599,0.009643,0.0,0.000468,0.00178,0.006552,0.09725
dr-ibt (tau=0),500.0,0.009006,0.015311,0.0,0.00065,0.002974,0.010031,0.125489
dm,500.0,0.333181,0.041544,0.238155,0.301721,0.332844,0.36212,0.48299
dr,500.0,0.014713,0.019536,0.0,0.001205,0.007146,0.019913,0.124509
mrdr,500.0,0.007413,0.010558,0.0,0.000697,0.003501,0.009124,0.072216
dr-os (oracle),500.0,0.014259,0.018753,0.0,0.001096,0.007151,0.020155,0.126947
dr-os,500.0,0.014516,0.019293,0.0,0.001096,0.007151,0.020188,0.126947
switch-dr (oracle),500.0,0.009891,0.015838,0.0,0.000565,0.00337,0.012179,0.124509
switch-dr,500.0,0.014713,0.019536,0.0,0.001205,0.007146,0.019913,0.124509
