,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.022449,0.013394,0.0,0.011445,0.022418,0.031428,0.069692
dr-ibt,500.0,0.034119,0.009734,0.010432,0.027284,0.033082,0.040583,0.074136
dr-ibt (tau=0),500.0,0.031341,0.026121,3e-06,0.01167,0.024582,0.044386,0.154434
dm,500.0,0.183422,0.010433,0.155097,0.176574,0.18338,0.18991,0.215267
dr,500.0,0.034021,0.009924,0.010175,0.026506,0.033407,0.040883,0.069946
mrdr,500.0,0.033299,0.008888,0.013558,0.026494,0.032768,0.039174,0.060816
dr-os (oracle),500.0,0.035008,0.010473,0.010018,0.02721,0.034412,0.042303,0.073771
dr-os,500.0,0.035008,0.010473,0.010018,0.02721,0.034412,0.042303,0.073771
switch-dr (oracle),500.0,0.03375,0.0103,0.007475,0.026554,0.032957,0.040601,0.064263
switch-dr,500.0,0.033859,0.010348,0.007475,0.026855,0.033087,0.040708,0.064263
