,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.7e-05,0.000165,0.0,1e-06,5e-06,2.5e-05,0.001978
dr-ibt,500.0,0.001269,0.001747,0.0,0.000122,0.000603,0.001799,0.013259
dr-ibt (tau=0),500.0,0.004317,0.003873,0.0,0.000945,0.003341,0.006897,0.016571
dm,500.0,0.384589,0.012713,0.352632,0.37599,0.384322,0.393725,0.429129
dr,500.0,0.001399,0.001892,0.0,0.000127,0.000633,0.001976,0.011639
mrdr,500.0,0.000326,0.000428,0.0,3.9e-05,0.000161,0.000414,0.002549
dr-os (oracle),500.0,0.001338,0.001768,0.0,0.000136,0.00066,0.001739,0.010245
dr-os,500.0,0.001338,0.001768,0.0,0.000136,0.00066,0.001739,0.010245
switch-dr (oracle),500.0,0.000922,0.001412,0.0,4.8e-05,0.000366,0.001077,0.009857
switch-dr,500.0,0.001399,0.001892,0.0,0.000127,0.000633,0.001976,0.011639
