,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02853,0.017668,0.000573,0.015364,0.025341,0.039827,0.140772
dr-ibt,500.0,0.037655,0.021758,5.2e-05,0.021576,0.033901,0.050251,0.144882
dr-ibt (tau=0),500.0,0.03395,0.022084,0.001168,0.017036,0.029856,0.046061,0.149515
dm,500.0,0.185719,0.022148,0.129593,0.170018,0.185062,0.201227,0.262698
dr,500.0,0.036582,0.020685,2.4e-05,0.021391,0.03372,0.048858,0.122288
mrdr,500.0,0.036452,0.023152,5e-06,0.019332,0.033057,0.049839,0.128619
dr-os (oracle),500.0,0.037861,0.020711,0.000328,0.02307,0.034686,0.052079,0.114951
dr-os,500.0,0.037861,0.020711,0.000328,0.02307,0.034686,0.052079,0.114951
switch-dr (oracle),500.0,0.036931,0.020643,0.000468,0.020699,0.034283,0.04957,0.102964
switch-dr,500.0,0.037463,0.021082,0.000468,0.021008,0.034961,0.049801,0.111734
