,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.025011,0.01358,0.0,0.01427,0.024966,0.034046,0.062534
dr-ibt,500.0,0.037266,0.010344,0.011015,0.029585,0.036648,0.043575,0.077202
dr-ibt (tau=0),500.0,0.031027,0.022238,5.6e-05,0.014688,0.026204,0.043851,0.129355
dm,500.0,0.192829,0.0096,0.166247,0.186516,0.192086,0.199085,0.227229
dr,500.0,0.036611,0.010315,0.010823,0.030105,0.035364,0.042602,0.074407
mrdr,500.0,0.036137,0.009269,0.013843,0.029351,0.035502,0.041544,0.066892
dr-os (oracle),500.0,0.037474,0.010438,0.009542,0.029806,0.036165,0.044153,0.074393
dr-os,500.0,0.037474,0.010438,0.009542,0.029806,0.036165,0.044153,0.074393
switch-dr (oracle),500.0,0.037081,0.010401,0.014056,0.029711,0.03651,0.043946,0.069693
switch-dr,500.0,0.0372,0.01042,0.014056,0.030019,0.03651,0.044044,0.070264
