,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.028825,0.018841,1e-05,0.01394,0.025893,0.039756,0.130999
dr-ibt,500.0,0.037046,0.022752,4.9e-05,0.02036,0.033103,0.049349,0.163079
dr-ibt (tau=0),500.0,0.033564,0.022513,1e-05,0.015708,0.029458,0.04575,0.145057
dm,500.0,0.182607,0.020465,0.124291,0.169897,0.182559,0.196141,0.241961
dr,500.0,0.035334,0.021321,0.000145,0.018838,0.032358,0.046852,0.110896
mrdr,500.0,0.0355,0.023255,3e-06,0.017442,0.032241,0.049463,0.110022
dr-os (oracle),500.0,0.035939,0.020621,0.001057,0.021025,0.033193,0.046449,0.14629
dr-os,500.0,0.035939,0.020621,0.001057,0.021025,0.033193,0.046449,0.14629
switch-dr (oracle),500.0,0.034259,0.020917,0.000527,0.018938,0.031357,0.044826,0.137629
switch-dr,500.0,0.034942,0.021514,0.000527,0.019534,0.031403,0.045583,0.137629
