,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002047,0.005297,0.0,1.2e-05,0.000135,0.001469,0.05004
dr-ibt,500.0,0.004865,0.007742,0.0,0.000367,0.002069,0.006055,0.067099
dr-ibt (tau=0),500.0,0.007828,0.012319,0.0,0.000674,0.003179,0.00901,0.1004
dm,500.0,0.318916,0.039625,0.203906,0.291141,0.318359,0.343633,0.427783
dr,500.0,0.013546,0.019625,0.0,0.001099,0.006134,0.017594,0.203381
mrdr,500.0,0.007698,0.010882,0.0,0.000924,0.003391,0.009595,0.092296
dr-os (oracle),500.0,0.013102,0.018112,0.0,0.001279,0.005959,0.017097,0.144801
dr-os,500.0,0.013275,0.019136,0.0,0.001279,0.005959,0.017097,0.193663
switch-dr (oracle),500.0,0.009052,0.014379,0.0,0.000571,0.003198,0.011339,0.104663
switch-dr,500.0,0.013546,0.019625,0.0,0.001099,0.006134,0.017594,0.203381
