,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002105,0.00506,0.0,1.1e-05,0.000177,0.001425,0.045112
dr-ibt,500.0,0.005335,0.007672,0.0,0.00051,0.002432,0.007014,0.050143
dr-ibt (tau=0),500.0,0.006988,0.010175,0.0,0.000626,0.002574,0.009286,0.081807
dm,500.0,0.317518,0.03957,0.203392,0.291994,0.318863,0.341638,0.421718
dr,500.0,0.014705,0.02086,0.0,0.001736,0.007118,0.019246,0.14538
mrdr,500.0,0.007631,0.010416,0.0,0.000858,0.003585,0.009654,0.058787
dr-os (oracle),500.0,0.014296,0.01988,0.0,0.001896,0.007081,0.018634,0.131116
dr-os,500.0,0.014368,0.020219,0.0,0.001896,0.007081,0.018634,0.139443
switch-dr (oracle),500.0,0.009049,0.014064,0.0,0.000469,0.00313,0.011137,0.097877
switch-dr,500.0,0.014705,0.02086,0.0,0.001736,0.007118,0.019246,0.14538
