,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002165,0.00552,0.0,1.1e-05,0.000164,0.001628,0.041999
dr-ibt,500.0,0.00507,0.007816,0.0,0.000585,0.002152,0.006342,0.064755
dr-ibt (tau=0),500.0,0.008094,0.012997,0.0,0.000674,0.003296,0.008567,0.097357
dm,500.0,0.32223,0.040121,0.212573,0.294529,0.323632,0.350714,0.429504
dr,500.0,0.013849,0.01905,0.0,0.001662,0.007663,0.017031,0.184827
mrdr,500.0,0.007671,0.010565,0.0,0.000936,0.003521,0.009757,0.074853
dr-os (oracle),500.0,0.013577,0.018473,0.0,0.001624,0.007337,0.016804,0.178093
dr-os,500.0,0.013615,0.018574,0.0,0.001624,0.007337,0.016804,0.178093
switch-dr (oracle),500.0,0.009168,0.01355,0.0,0.000651,0.003894,0.011872,0.097642
switch-dr,500.0,0.013849,0.01905,0.0,0.001662,0.007663,0.017031,0.184827
